"hmain","hname","province_id","hlevel","hclass","hrib","hfund","hpmodel","catm","htype","subtype","datein","dateout","remark","weight","status_uc","hname_title","hname_name","hmain9","f_hcap","f_hreserve","cross_province","hid","ingest_tm"
"02396",รพ.สต.บ้านวังยายฉิม,"2600","36",P,"54",,,"26011106","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านวังยายฉิม,"000239600",,,N,50215,"20240410185051"
"02397",รพ.สต.บ้านเขาทุเรียน,"2600","36",P,"54",,,"26011205","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านเขาทุเรียน,"000239700",,,N,50216,"20240410185051"
"00452",สสอ.พยัคฆภูมิพิสัย,"4400","35","M,N","60,70",,,"44080100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,พยัคฆภูมิพิสัย,"000045200",,,N,30366,"20240410185051"
"00453",สสอ.วาปีปทุม,"4400","35","M,N","60,70",,,"44090100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,วาปีปทุม,"000045300",,,N,30367,"20240410185051"
"00454",สสอ.นาดูน,"4400","35","M,N","60,70",,,"44100100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,นาดูน,"000045400",,,N,30368,"20240410185051"
"00455",สสอ.ยางสีสุราช,"4400","35","M,N","60,70",,,"44110100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ยางสีสุราช,"000045500",,,N,30369,"20240410185051"
"00456",สสอ.กุดรัง,"4400","35","M,N","60,70",,,"44120100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,กุดรัง,"000045600",,,N,30370,"20240410185051"
"00457",สสอ.เมืองร้อยเอ็ด,"4500","35","M,N","60,70",,,"45010100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เมืองร้อยเอ็ด,"000045700",,,N,30371,"20240410185051"
"00458",สสอ.เกษตรวิสัย,"4500","35","M,N","60,70",,,"45020101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เกษตรวิสัย,"000045800",,,N,30372,"20240410185051"
"00459",สสอ.ปทุมรัตต์,"4500","35","M,N","60,70",,,"45030112","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ปทุมรัตต์,"000045900",,,N,30373,"20240410185051"
"00460",สสอ.จตุรพักตรพิมาน,"4500","35","M,N","60,70",,,"45040104","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,จตุรพักตรพิมาน,"000046000",,,N,30374,"20240410185051"
"00461",สสอ.ธวัชบุรี,"4500","35","M,N","60,70",,,"45050203","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ธวัชบุรี,"000046100",,,N,30375,"20240410185051"
"00462",สสอ.พนมไพร,"4500","35","M,N","60,70",,,"45060103","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,พนมไพร,"000046200",,,N,30376,"20240410185051"
"00463",สสอ.โพนทอง,"4500","35","M,N","60,70",,,"45070101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,โพนทอง,"000046300",,,N,30377,"20240410185051"
"00464",สสอ.โพธิ์ชัย,"4500","35","M,N","60,70",,,"45080102","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,โพธิ์ชัย,"000046400",,,N,30378,"20240410185051"
"00465",สสอ.หนองพอก,"4500","35","M,N","60,70",,,"45090101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,หนองพอก,"000046500",,,N,30379,"20240410185051"
"00466",สสอ.เสลภูมิ,"4500","35","M,N","60,70",,,"45101701","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เสลภูมิ,"000046600",,,N,30380,"20240410185051"
"00467",สสอ.สุวรรณภูมิ,"4500","35","M,N","60,70",,,"45110120","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,สุวรรณภูมิ,"000046700",,,N,30381,"20240410185051"
"00468",สสอ.เมืองสรวง,"4500","35","M,N","60,70",,,"45120104","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เมืองสรวง,"000046800",,,N,30382,"20240410185051"
"00469",สสอ.โพนทราย,"4500","35","M,N","60,70",,,"45130109","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,โพนทราย,"000046900",,,N,30383,"20240410185051"
"00470",สสอ.อาจสามารถ,"4500","35","M,N","60,70",,,"45140107","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,อาจสามารถ,"000047000",,,N,30384,"20240410185051"
"00471",สสอ.เมยวดี,"4500","35","M,N","60,70",,,"45150106","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เมยวดี,"000047100",,,N,30385,"20240410185051"
"00472",สสอ.ศรีสมเด็จ,"4500","35","M,N","60,70",,,"45160210","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ศรีสมเด็จ,"000047200",,,N,30386,"20240410185051"
"00473",สสอ.จังหาร,"4500","35","M,N","60,70",,,"45170403","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,จังหาร,"000047300",,,N,30387,"20240410185051"
"00474",สสอ.กิ่งอำเภอเชียงขวัญ,"4500","35","M,N","60,70",,,"45180101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,กิ่งอำเภอเชียงขวัญ,"000047400",,,N,30388,"20240410185051"
"00475",สสอ.หนองฮี,"4500","35","M,N","60,70",,,"45190101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,หนองฮี,"000047500",,,N,30389,"20240410185051"
"00476",สสอ.เมืองกาฬสินธุ์,"4600","35","M,N","60,70",,,"46010100","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เมืองกาฬสินธุ์,"000047600",,,N,30390,"20240410185051"
"00477",สสอ.นามน,"4600","35","M,N","60,70",,,"46020103","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,นามน,"000047700",,,N,30391,"20240410185051"
"00478",สสอ.กมลาไสย,"4600","35","M,N","60,70",,,"46030101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,กมลาไสย,"000047800",,,N,30392,"20240410185051"
"00479",สสอ.ร่องคำ,"4600","35","M,N","60,70",,,"46040113","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ร่องคำ,"000047900",,,N,30393,"20240410185051"
"00480",สสอ.กุฉินารายณ์,"4600","35","M,N","60,70",,,"46050102","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,กุฉินารายณ์,"000048000",,,N,30394,"20240410185051"
"00481",สสอ.เขาวง,"4600","35","M,N","60,70",,,"46060103","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เขาวง,"000048100",,,N,30395,"20240410185051"
"00482",สสอ.ยางตลาด,"4600","35","M,N","60,70",,,"46070101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ยางตลาด,"000048200",,,N,30396,"20240410185051"
"00483",สสอ.ห้วยเม็ก,"4600","35","M,N","60,70",,,"46080103","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ห้วยเม็ก,"000048300",,,N,30397,"20240410185051"
"00484",สสอ.สหัสขันธ์,"4600","35","M,N","60,70",,,"46090710","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,สหัสขันธ์,"000048400",,,N,30398,"20240410185051"
"00485",สสอ.คำม่วง,"4600","35","M,R0210,R0212","60,61",,N,"46100104","0010","001006",2009-04-27 00:00:00.000,,,,"4",สำนักงานสาธารณสุขอำเภอ,คำม่วง,"000048500",,,N,30399,"20240410185051"
"00486",สสอ.ท่าคันโท,"4600","35","M,N","60,70",,,"46110501","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ท่าคันโท,"000048600",,,N,30400,"20240410185051"
"00487",สสอ.หนองกุงศรี,"4600","35","M,N","60,70",,,"46120112","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,หนองกุงศรี,"000048700",,,N,30401,"20240410185051"
"00488",สสอ.สมเด็จ,"4600","35","M,N","60,70",,,"46130102","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,สมเด็จ,"000048800",,,N,30402,"20240410185051"
"00489",สสอ.ห้วยผึ้ง,"4600","35","M,N","60,70",,,"46140304","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ห้วยผึ้ง,"000048900",,,N,30403,"20240410185051"
"00490",สสอ.สามชัย,"4600","35","M,N","60,70",,,"46150103","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,สามชัย,"000049000",,,N,30404,"20240410185051"
"00491",สสอ.นาคู,"4600","35","M,N","60,70",,,"46160110","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,นาคู,"000049100",,,N,30405,"20240410185051"
"00492",สสอ.ดอนจาน,"4600","35","M,N","60,70",,,"46170103","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,ดอนจาน,"000049200",,,N,30406,"20240410185051"
"00493",สสอ.เมืองสกลนคร,"4700","35","M,N","60,70",,,"47010000","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,เมืองสกลนคร,"000049300",,,N,30407,"20240410185051"
"00494",สสอ.กุสุมาลย์,"4700","35","M,N","60,70",,,"47020108","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,กุสุมาลย์,"000049400",,,N,30408,"20240410185051"
"00495",สสอ.กุดบาก,"4700","35","M,N","60,70",,,"47030101","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,กุดบาก,"000049500",,,N,30409,"20240410185051"
"00496",สสอ.พรรณานิคม,"4700","35","M,N","60,70",,,"47040102","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,พรรณานิคม,"000049600",,,N,30410,"20240410185051"
"00497",สสอ.พังโคน,"4700","35","M,N","60,70",,,"47050109","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,พังโคน,"000049700",,,N,30411,"20240410185051"
"00498",สสอ.วาริชภูมิ,"4700","35","M,N","60,70",,,"47060116","0010","001006",2009-04-27 00:00:00.000,,Initial,,"7",สำนักงานสาธารณสุขอำเภอ,วาริชภูมิ,"000049800",,,N,30412,"20240410185051"
